X,Y
-3.531922175,4.1723796
-3.550019007,4.185306294
-3.568827035,4.207039628
-3.583575969,4.230391982
-3.602831602,4.246947139
-3.61897447,4.281276915
-3.639330401,4.29424625
-3.664403239,4.331641461
-3.676707216,4.354837763
-3.699349259,4.362384824
-3.713679401,4.396726804
-3.729502538,4.40662256
-3.756783191,4.424410716
-3.771399725,4.433878724
-3.802752304,4.474849683
-3.824539786,4.48445306
-3.843113513,4.498098294
-3.875994928,4.530178364
-3.901379813,4.559466451
-3.925595856,4.568791687
-3.948156341,4.598775098
-3.981428213,4.633310284
-4.006980781,4.660830422
-4.026460482,4.676254194
-4.05624528,4.729513737
-4.084451464,4.742391339
-4.112100783,4.776406655
-4.13715897,4.828072941
-4.165055275,4.845375137
-4.193317842,4.880447948
-4.215691348,4.914786612
-4.233988953,4.934554489
-4.269238068,4.971157673
-4.287532422,5.000983507
-4.308470622,5.022280741
-4.340618589,5.067942616
-4.358511661,5.085626471
-4.373101186,5.107280105
-4.402848907,5.151678012
-4.417815303,5.17141963
-4.442343583,5.208011935
-4.457341847,5.243273331
-4.48023418,5.28364112
-4.495382016,5.319257889
-4.513536459,5.353401439
-4.532600376,5.407801437
-4.546090624,5.422778908
-4.56257349,5.486625649
-4.576988063,5.52671685
-4.599157934,5.583285735
-4.60699183,5.607256896
-4.617146891,5.637665438
-4.630266432,5.695021354
-4.644068099,5.712973113
-4.672259414,5.776207383
-4.675137653,5.801826318
-4.702162566,5.856665229
-4.715626239,5.890529539
-4.734260689,5.936169829
-4.748439244,5.958663528
-4.764091825,6.016534358
-4.779089286,6.036014577
-4.803903312,6.093450196
-4.813778515,6.116814662
-4.836196001,6.144681514
-4.846181619,6.181870324
-4.865899865,6.22071194
-4.882724801,6.261223474
-4.900594686,6.278879288
-4.921257623,6.327577408
-4.944892538,6.356852536
-4.967508719,6.403259542
-4.990975982,6.445710718
-5.015467587,6.486320965
-5.030707957,6.520045922
-5.063637645,6.579024724
-5.07433422,6.609978971
-5.103251635,6.654241744
-5.123826227,6.693922084
-5.14407147,6.751585172
-5.157901548,6.785101643
-5.183151977,6.829041595
-5.195938814,6.872217484
-5.218174337,6.903737651
-5.22714425,6.943674247
-5.246712004,6.99864813
-5.26243992,7.01738294
-5.283994957,7.076125208
-5.291505805,7.089065038
-5.314292924,7.149806104
-5.327965267,7.190776246
-5.335077435,7.237633577
-5.346719142,7.280525043
